Al1F3_202681.cif,9.874797
Al1F3_29131.cif,9.7954
Al1F3_30274.cif,10.022585
Al1F3_36034.cif,10.05277
Al1F3_72174.cif,9.688452
Al1F3_79816.cif,9.75373
Al1F5Mn1_73812.cif,6.107873
Al1F5Mn1_9912.cif,6.13301
Al1F6K2Li1_37250.cif,9.646736
Al1F6K2Li1_408553.cif,9.644356
Al1F6K2Na1_164216.cif,9.111691
Al1F6K2Na1_34201.cif,9.147908
Al1F6Li1Pd1_73132.cif,3.994774
Al1F6Pd1Rb1_78749.cif,3.584157
Al1F7Mg1Na2_100408.cif,8.969127
Al1F7Mg1Na2_33509.cif,8.967614
Al1F7Mg1Na2_33511.cif,8.97024
Al1F7Mg1Na2_33513.cif,8.971329
Al1F9H2O1Pb3_180335.cif,6.092047
Al1Fe1O3_203202.cif,3.615348
Al1Fe1S7Y3_607623.cif,3.137348
Al1Fe2V1_107814.cif,1.220553
Al1Ge1Li1_152087.cif,0.464919
Al1H1Li1O7Si2_252299.cif,5.371637
Al1H1O5S1_193553.cif,7.727687
Al1H3Sr1_291483.cif,0.364076
Al1H3_15225.cif,3.579317
Al1H4Li1_22247.cif,5.572689
Al1H6I1O4_424556.cif,5.464676
Al1H6K2Li1_245317.cif,3.612717
Al1H6La1_247037.cif,3.358769
Al1H6Na3_154909.cif,3.987738
Al1H8K1N4_2538.cif,4.540174
Al1I3_391247.cif,4.197041
Al1I6Sb1_38253.cif,2.916677
Al1I7Te1_401395.cif,2.587967
Al1I8P1_35403.cif,2.253915
Al1In1Se3_608233.cif,1.119626
Al1K1O2_151883.cif,5.255521
Al1K1O2_262975.cif,4.486168
Al1K1Sb4_300157.cif,0.858518
Al1K1Te2_44703.cif,2.483835
Al1K2Li1P2_77275.cif,2.684185
Al1K2Na1P2_73279.cif,2.329582
Al1K3O3_166540.cif,4.239724
Al1K3Se3_300172.cif,3.340181
Al1K3Te3_300168.cif,2.901607
Al1K6Na3Sb4_401209.cif,1.28874
Al1La3Mg1S7_608298.cif,3.415463
Al1La3Mn1S7_608303.cif,3.014137
Al1La3Ni1S7_608317.cif,2.536749
Al1La3S7V1_608323.cif,2.459211
Al1La3S7Zn1_608324.cif,3.461313
Al1Li1Na2P2_402083.cif,2.580638
Al1Li1P2S6_425979.cif,3.742507
Al1Li1Si1_152086.cif,0.519258
Al1Li1Te2_280226.cif,3.130783
Al1Li3N2_25565.cif,4.147426
Al1Mn1S7Y3_608513.cif,3.042578
Al1Mo1O7V1_280775.cif,3.35424
Al1N1_105522.cif,5.959914
Al1N1_163950.cif,4.707983
Al1N1_163951.cif,4.691554
Al1N1_183638.cif,5.578156
Al1N1_190408.cif,4.553951
Al1Na1P2S6_425980.cif,3.720741
Al1Na1P3Sr2_409319.cif,0.964721
Al1Na1Se2_300173.cif,3.28378
Al1Na1Se2_44704.cif,3.174374
Al1Na1Te2_44701.cif,1.93803
Al1Na3P2_402081.cif,2.211055
Al1Na3S3_608642.cif,4.251224
Al1Na3Se3_300166.cif,3.413674
Al1Na3Te3_300163.cif,2.852662
Al1Nb1Ru2_105524.cif,0.226081
Al1Ni1S7Y3_608836.cif,2.811042
Al1O1_28920.cif,-0.054436
Al1O3Rb3_74969.cif,4.017992
Al1O4P1_159273.cif,4.895862
Al1O4P1_162670.cif,0.862471
Al1O4P1_66996.cif,0.582433
Al1O4W1_4164.cif,2.290613
Al1P1S4_15910.cif,3.744152
Al1P1S4_428184.cif,4.024227
Al1P1S4_428185.cif,3.79419
Al1P1_190409.cif,2.326595
Al1P1_190421.cif,2.689678
Al1P1_24490.cif,2.327076
Al1P3Si1_10032.cif,0.86194
Al1Rb6Sb3_300217.cif,0.772776
Al1Sb1_44325.cif,1.875019
Al1Sb3Sr3_52652.cif,1.066248
Al1Si1Te3_75001.cif,1.83382
Al2As3K3_60950.cif,1.95697
Al2As4Ba3_423779.cif,1.711642
Al2As4Ca3_60161.cif,1.712632
Al2As4Sr3_423787.cif,1.788977
Al2B2O7Sr1_89423.cif,6.330873
Al2Ba1Ge2_98514.cif,0.032765
Al2Ba1Te4_41165.cif,2.182369
Al2Ba3N4_410578.cif,2.529198
Al2Ba3P4_423778.cif,1.97345
Al2Bi1S4_408439.cif,3.35298
Al2Bi1Se4_408440.cif,3.018357
Al2Bi2Cl8Cu2S3_428727.cif,2.400109
Al2Br8Ti1_39243.cif,2.869409
Al2C2Mg1_85739.cif,2.520752
Al2C4Cl7O4Rh1_412960.cif,3.470158
Al2Ca1H4O10Si2_159736.cif,7.005287
Al2Ca2O9Sn2_260890.cif,4.555531
Al2Ca3Ge3_31982.cif,0.054684
Al2Ca3N4_280347.cif,3.379163
Al2Ca3N4_280349.cif,3.774883
Al2Ca3P4_423780.cif,1.9251
Al2Ca5Sb6_60146.cif,0.598217
Al2Cd1S4_25634.cif,3.857439
Al2Cd1S4_43025.cif,3.531374
Al2Cd1Se4_25637.cif,2.953237
Al2Cd1Se4_606347.cif,2.196484
Al2Cd1Te4_25640.cif,2.336457
Al2Cl8Co1_22143.cif,4.240625
Al2Cl8Cu1_54066.cif,2.760656
Al2Cl8Ni1_417872.cif,4.14391
Al2Cl8Pd1_15595.cif,3.244535
Al2Cl8Ti1_39565.cif,2.900937
Al2Cl8V1_415951.cif,4.408342
Al2F1K4Nb11O20_65738.cif,1.134931
Al2Fe1S4_607619.cif,1.875384
Al2Fe3Si3_422342.cif,1.011507
Al2H1Li2O14Si4_252298.cif,3.298499
Al2H4O9Si2_63192.cif,6.847053
Al2H4O9Si2_63315.cif,6.843156
Al2Hg1S4_25635.cif,3.130477
Al2Hg1S4_608160.cif,2.334487
Al2Hg1Se4_25638.cif,2.291032
Al2Hg1Se4_608163.cif,1.232597
Al2Hg1Te4_25641.cif,1.746256
Al2Mg1S4_107308.cif,3.073314
Al2Mg1S4_608441.cif,3.062862
Al2Mg1Se4_41926.cif,1.983487
Al2Mg1Se4_83363.cif,1.975335
Al2Mg2Se5_41928.cif,2.029586
Al2Mn1O4_252228.cif,4.486042
Al2Mn1S4_608509.cif,3.148453
Al2Mn1Te4_608538.cif,1.632262
Al2N4Sr3_74824.cif,2.98568
Al2Na7Sb5_48168.cif,0.731206
Al2O3_10425.cif,7.731107
Al2O3_151590.cif,7.164394
Al2O3_173014.cif,6.710443
Al2O3_247304.cif,6.677213
Al2O3_291495.cif,0.715098
Al2O3_82504.cif,6.283692
Al2O5Ti1_24133.cif,4.320189
Al2Os1_58108.cif,0.9806
Al2P3S9_428186.cif,3.313121
Al2P4Sr3_409134.cif,1.964889
Al2Pb1S4_609026.cif,3.520647
Al2Ru1_609234.cif,0.432674
Al2S3_609250.cif,3.379776
Al2S3_609251.cif,2.612279
Al2S4Zn1_15377.cif,3.395271
Al2S4Zn1_609280.cif,0.87301
Al2Se3_14373.cif,2.77101
Al2Se4Sr1_49732.cif,4.004557
Al2Se4Zn1_25636.cif,3.183437
Al2Se4Zn1_609325.cif,2.481795
Al2Te3_406353.cif,2.517248
Al2Te4Zn1_25639.cif,2.371072
Al2Te5_78941.cif,1.571439
Al3Bi5Br12_417776.cif,2.207224
Al3Bi5Cl12_201993.cif,2.393165
Al3C2O5Sc3_420953.cif,1.271108
Al3C3Sc1_43477.cif,0.761048
Al3C3Sc1_62308.cif,0.734639
Al3C3Y1_606289.cif,0.619449
Al3H3O10Si2_61331.cif,7.398759
Al3H3O10Si2_82500.cif,7.408268
Al3I1Te3_66030.cif,2.693465
Al3Li1N4Sr1_427067.cif,4.090283
Al3Mo1_105517.cif,0.090643
Al4Ba1Se7_181985.cif,3.379133
Al4Bi2O9_26807.cif,3.810564
Al4C3_14397.cif,2.1611
Al4C3_654940.cif,2.157612
Al4C4Si1_603569.cif,0.034969
Al5C3N1_14398.cif,1.620881
Al5Na1O12Ti2_15346.cif,4.086174
Al6C3N2_14399.cif,0.153668
Al6C3N2_41260.cif,0.352107
Al6Cd4O12S1_78368.cif,4.30166
Al6Cd4O12Te1_86155.cif,3.833607
Al6Ge5_193394.cif,0.879298
Al6O12Sr4Te1_82609.cif,3.813551
Al7Te10_62659.cif,2.059806
Al8Mo3_58001.cif,0.140491
Ar_24788.cif,10.280692
Ar_77918.cif,10.280159
As12Sn3Sr14_195752.cif,1.423423
As14Ba3_1404.cif,1.685786
As1Au1K2S4_85681.cif,1.621139
As1Au1Na2_23254.cif,0.757571
As1Au1O4_195289.cif,3.46267
As1B1Ba3O3_402682.cif,2.255554
As1B1_43871.cif,1.859541
As1B6_107916.cif,3.469607
As1Ba1Cd1F1_189938.cif,1.671993
As1Ba1Cu1_41705.cif,0.191836
As1Ba1F1Mn1_248365.cif,1.939072
As1Ba1F1Zn1_189936.cif,0.961527
As1Ba1K1Se3_427690.cif,2.321607
As1Ba1Li1_56445.cif,1.194283
As1Ba1O6V1_83629.cif,3.898394
As1Ba2Ga1Se5_196139.cif,2.503165
As1Be1Li1_100004.cif,1.599482
As1Be1Na1_100091.cif,1.99477
As1Bi1Cd2O6_154151.cif,3.425508
As1Bi1Co1O5_428633.cif,3.689544
As1Bi1Cu2O6_88111.cif,3.006038
As1Bi1Mn1O5_59721.cif,3.471094
As1Bi1O4_30636.cif,4.071243
As1Bi1O5Pb1_419124.cif,3.592789
As1Br1Cd1Hg1_240354.cif,1.725218
As1Br1Hg3O4_411758.cif,2.883472
As1Br1Hg3S4_280330.cif,2.337379
As1Br1Hg3Se4_280331.cif,2.017197
As1Br3Ca3_426.cif,2.579042
As1Br3F6_33811.cif,2.939668
As1Br3_24579.cif,2.118892
As1Br5F6_69057.cif,2.68916
As1C2Cs1H6Se2_171201.cif,3.278315
As1C3H6N1_170721.cif,5.471742
As1Ca1Co1H1O5_240725.cif,3.664036
As1Ca1Cu1H1O5_260059.cif,3.956969
As1Ca1Cu1_49741.cif,0.752525
As1Ca1H1Ni1O5_202422.cif,4.024344
As1Ca1H1O5Zn1_63285.cif,4.39081
As1Ca1Li1_428102.cif,1.794169
As1Ca1Rb1_409177.cif,1.965608
As1Ca1_43875.cif,0.327781
As1Ca2I1_166534.cif,2.287013
As1Ca2_166865.cif,0.470716
As1Ca3Cl3_36002.cif,2.808254
As1Ca3N1_56968.cif,1.486791
As1Ca3N1_657354.cif,1.653944
As1Cd1K1_609963.cif,0.735105
As1Cd1Na1S3_183394.cif,2.839843
As1Cd1Na1_609968.cif,0.104953
As1Cd1_432.cif,0.800084
As1Cd2Cl2_26013.cif,1.84637
As1Cd2F1O4_202983.cif,3.39319
As1Cd3Cl3_23306.cif,2.354521
As1Cl13Nb1P1_25110.cif,3.217653
As1Cl13P1Sb1_25109.cif,2.971939
As1Cl13P1Ta1_25111.cif,3.832888
As1Cl1Co2O4_902.cif,4.159088
As1Cl1Cu2O4_901.cif,3.02921
As1Cl1Hg3O4_411757.cif,3.153991
As1Cl1Hg3S4_280329.cif,2.219078
As1Cl2F3_25026.cif,4.752707
As1Cl2Hg2_39930.cif,2.089296
As1Cl3O1_411196.cif,3.869446
As1Cl3_280796.cif,4.887025
As1Cl5_412103.cif,2.661599
As1Co1H1O5Sr1_252667.cif,3.781594
As1Co1Li1O4_155305.cif,3.67756
As1Co1S1_31189.cif,1.673282
As1Co1S1_53938.cif,1.672478
As1Co1Se1_41731.cif,1.016387
As1Cr1O4_165283.cif,3.833303
As1Cr1O4_62132.cif,3.733113
As1Cs1Se2_171373.cif,2.068337
As1Cs1Se2_65299.cif,2.037158
As1Cs1_412595.cif,1.291991
As1Cs2Te3_405235.cif,0.605509
As1Cs3Ge1Se5_415214.cif,2.637075
As1Cs3Nb2Se11_413599.cif,1.862228
As1Cs3Se4_404082.cif,2.274952
As1Cs3_409668.cif,0.34036
As1Cu1F7_413972.cif,4.765879
As1Cu1H1O5Zn1_160894.cif,3.94624
As1Cu1K2_43936.cif,1.746809
As1Cu1Mn1_72413.cif,0.45847
As1Cu1Na2_43937.cif,1.289488
As1Cu1O4Pb1_61677.cif,3.113925
As1Cu1Pb1S3_14304.cif,1.714117
As1Cu1S1_23826.cif,0.577974
As1Cu1S1_240925.cif,0.578579
As1Cu1Se2_42884.cif,0.575769
As1Cu1Sr1_107943.cif,0.758366
As1Cu2K1S3_75429.cif,2.159953
As1Cu3S4_14285.cif,0.956178
As1Cu3Se4_610361.cif,0.0496
As1Cu4K1S4_420017.cif,2.330067
As1F11H1N1S1Xe1_249654.cif,4.195956
As1F12I1_249129.cif,2.738961
As1F12Li1Xe3_237658.cif,4.416602
As1F1Mn1Sr1_189940.cif,1.898316
As1F1Sr1Zn1_189934.cif,1.467041
As1F3_35132.cif,6.769411
As1F5N4S4_14083.cif,2.455939
As1F5_65477.cif,7.001308
As1F6H3O1_61236.cif,7.305293
As1F6I1Se6_35351.cif,2.266305
As1F6I3_15527.cif,2.38596
As1F6I5_59115.cif,2.285688
As1F6N1O2_68906.cif,5.231202
As1F6N1S2_62120.cif,3.167052
As1F7Hg1_429283.cif,4.239086
As1F7Kr1_279624.cif,4.679532
As1Fe1Li1O4_245182.cif,2.490073
As1Fe1O4_170673.cif,3.063724
As1Fe1O4_62717.cif,3.959217
As1Fe1Te1_610529.cif,1.556879
As1Ga1O4_33257.cif,4.840491
As1Ga1_41981.cif,0.954898
As1Ga1_610533.cif,0.952523
As1Ge1Se1_100828.cif,2.235262
As1Ge1_86361.cif,0.648635
As1H1Hg1O5Zn1_281591.cif,2.981224
As1H1Mn2O5_262122.cif,2.758778
As1H1O4Pb1_29552.cif,4.302123
As1H1O5Sr1Zn1_252668.cif,4.549884
As1H1O5Te1_425500.cif,4.436191
As1H1O5Te1_425501.cif,4.597122
As1H1O5Zn2_34868.cif,3.897368
As1H2In1O5_170760.cif,3.797713
As1H2Mn1O5_71164.cif,3.05986
As1H4Na1O6Zn1_407316.cif,5.038712
As1Hg1O3_411230.cif,2.601395
As1Hg3I1Se4_280332.cif,2.043278
As1Hg3O5_427418.cif,2.381764
As1Hg3S3Sb1_159088.cif,2.083132
As1Hg4I5_416238.cif,1.751848
As1I1Se1_200799.cif,1.753549
As1I3S24_412399.cif,3.009336
As1I3_23003.cif,2.839706
As1I3_56568.cif,2.822752
As1In1_610687.cif,0.095286
As1K1Li2_78938.cif,1.350096
As1K1Mg1_610753.cif,1.78812
As1K1Mo1O6_203218.cif,3.802726
As1K1Ni1O4_63544.cif,4.188802
As1K1O2_413149.cif,5.111795
As1K1O3_194470.cif,4.936528
As1K1O3_194476.cif,4.805093
As1K1O5Sn1_80976.cif,3.822359
As1K1S5Sn1_281038.cif,2.513686
As1K1Se2_65297.cif,2.281769
As1K1Se2_68638.cif,2.247087
As1K1Sn1_40815.cif,0.698388
As1K1Zn1_10459.cif,1.165429
